Query	GO:EggNOG GO Molecular
jg11007	GO:0051119
jg8806	GO:0003677
jg32888	GO:0008168
jg33624	GO:0035091
jg32739	GO:0003677
jg16765	GO:0016298
jg16765	GO:0035091
jg16765	GO:0042578
jg32046	GO:0001883
jg32046	GO:0003723
jg32046	GO:0016779
jg32046	GO:0017076
jg32046	GO:0032549
jg32046	GO:0032555
jg32046	GO:0035639
jg32847	GO:0001067
jg32847	GO:0003677
jg32782	GO:0004518
jg8424	GO:0001883
jg8424	GO:0015075
jg8424	GO:0015399
jg8424	GO:0016818
jg8424	GO:0016820
jg8424	GO:0017076
jg8424	GO:0032549
jg8424	GO:0032555
jg8424	GO:0035639
jg8424	GO:0046872
jg11072	GO:0020037
jg32563	GO:0016812
jg32563	GO:0016831
jg6258	GO:0001883
jg6258	GO:0016818
jg6258	GO:0017076
jg6258	GO:0032549
jg6258	GO:0032555
jg6258	GO:0035639
jg33313	GO:0015075
jg33313	GO:0015165
jg33313	GO:0015932
jg33313	GO:0036080
jg32267	GO:0046912
jg35923	GO:0008236
jg35923	GO:0070011
jg7120	GO:0001883
jg7120	GO:0017076
jg7120	GO:0032549
jg7120	GO:0032555
jg7120	GO:0035639
jg32470	GO:0001883
jg32470	GO:0003677
jg32470	GO:0003723
jg32470	GO:0016301
jg32470	GO:0016773
jg32470	GO:0016779
jg32470	GO:0017076
jg32470	GO:0020037
jg32470	GO:0032549
jg32470	GO:0032555
jg32470	GO:0035639
jg32470	GO:0046872
jg32504	GO:0003677
jg36577	GO:0004842
jg36577	GO:0016881
jg32553	GO:0016670
jg32553	GO:0020037
jg32553	GO:0046872
jg18044	GO:0001883
jg18044	GO:0017076
jg18044	GO:0032549
jg18044	GO:0032555
jg18044	GO:0035639
jg18044	GO:0052691
jg33106	GO:0001883
jg33106	GO:0016301
jg33106	GO:0016774
jg33106	GO:0017076
jg33106	GO:0032549
jg33106	GO:0032555
jg33106	GO:0035639
jg33106	GO:0070011
jg32597	GO:0003723
jg32597	GO:0070011
jg4029	GO:0003677
jg25635	GO:0001883
jg25635	GO:0017076
jg25635	GO:0032549
jg25635	GO:0032555
jg25635	GO:0043130
jg25635	GO:0043531
jg25635	GO:0046872
jg25635	GO:0070011
jg32177	GO:0001883
jg32177	GO:0015075
jg32177	GO:0015399
jg32177	GO:0016818
jg32177	GO:0016820
jg32177	GO:0017076
jg32177	GO:0032549
jg32177	GO:0032555
jg32177	GO:0035639
jg32177	GO:0046872
jg8363	GO:0008194
jg8363	GO:0016758
jg8363	GO:0046872
jg27085	GO:0046872
jg33263	GO:0016616
jg33263	GO:0050661
jg6892	GO:0001883
jg6892	GO:0003723
jg6892	GO:0016818
jg6892	GO:0017076
jg6892	GO:0032549
jg6892	GO:0032555
jg6892	GO:0035639
jg33257	GO:0003677
jg33231	GO:0003677
jg33231	GO:0016301
jg33231	GO:0016773
jg32927	GO:0003954
jg32927	GO:0016655
jg32927	GO:0016836
jg32927	GO:0046872
jg12944	GO:0046872
jg32587	GO:0016655
jg32330	GO:0046872
jg11732	GO:0016779
jg32780	GO:0003723
jg32780	GO:0005096
jg32780	GO:0030695
jg32780	GO:0035091
jg32287	GO:0001883
jg32287	GO:0016301
jg32287	GO:0016773
jg32287	GO:0017076
jg32287	GO:0019199
jg32287	GO:0032549
jg32287	GO:0032555
jg32287	GO:0035639
jg33128	GO:0008168
jg33128	GO:0016742
jg33128	GO:0020037
jg32970	GO:0004842
jg32970	GO:0016881
jg32970	GO:0046872
jg15022	GO:0046872
jg33071	GO:0001883
jg33071	GO:0016301
jg33071	GO:0017076
jg33071	GO:0032549
jg33071	GO:0032555
jg33071	GO:0035639
jg32646	GO:0046872
jg35523	GO:0016702
jg35523	GO:0046872
jg33173	GO:0016857
jg6180	GO:0090471
jg32359	GO:0046872
jg32671	GO:0001883
jg32671	GO:0008194
jg32671	GO:0016301
jg32671	GO:0016758
jg32671	GO:0016773
jg32671	GO:0016818
jg32671	GO:0017076
jg32671	GO:0032549
jg32671	GO:0032555
jg32671	GO:0035639
jg32671	GO:0046872
jg88	GO:0003723
jg88	GO:0008168
jg88	GO:0046872
jg147	GO:0001883
jg147	GO:0003723
jg147	GO:0015075
jg147	GO:0016676
jg147	GO:0016818
jg147	GO:0017076
jg147	GO:0032549
jg147	GO:0032555
jg147	GO:0035639
jg150	GO:0016881
jg26362	GO:0001883
jg26362	GO:0016818
jg26362	GO:0017076
jg26362	GO:0032549
jg26362	GO:0032555
jg26362	GO:0035639
jg26362	GO:0046872
jg3975	GO:0019888
jg22897	GO:0046872
jg22897	GO:0050660
jg1299	GO:0003677
jg1299	GO:0016779
jg1299	GO:0046872
jg1299	GO:0070011
jg28560	GO:0003723
jg28560	GO:0004518
jg28560	GO:0016779
jg28560	GO:0046872
jg9594	GO:0008236
jg9594	GO:0070011
jg32127	GO:0046872
jg28066	GO:0001104
jg28674	GO:0001883
jg28674	GO:0015075
jg28674	GO:0015399
jg28674	GO:0016818
jg28674	GO:0016820
jg28674	GO:0017076
jg28674	GO:0032549
jg28674	GO:0032555
jg28674	GO:0035639
jg28674	GO:0046872
jg28036	GO:0001883
jg28036	GO:0016301
jg28036	GO:0016773
jg28036	GO:0017076
jg28036	GO:0032549
jg28036	GO:0032555
jg28036	GO:0035639
jg36227	GO:0046872
jg16469	GO:0001883
jg16469	GO:0016818
jg16469	GO:0017076
jg16469	GO:0032549
jg16469	GO:0032555
jg16469	GO:0035639
jg28136	GO:0016758
jg9444	GO:0001883
jg9444	GO:0003677
jg9444	GO:0008236
jg9444	GO:0016818
jg9444	GO:0017076
jg9444	GO:0032549
jg9444	GO:0032555
jg9444	GO:0035639
jg9444	GO:0070011
jg27604	GO:0046872
jg32040	GO:0003677
jg9390	GO:0003723
jg9390	GO:0016706
jg9390	GO:0016779
jg28588	GO:0030695
jg28588	GO:0046872
jg27697	GO:0020037
jg27697	GO:0046872
jg7955	GO:0001883
jg7955	GO:0016818
jg7955	GO:0017076
jg7955	GO:0032549
jg7955	GO:0032555
jg7955	GO:0035639
jg29914	GO:0001883
jg29914	GO:0016884
jg29914	GO:0017076
jg29914	GO:0032549
jg29914	GO:0032555
jg29914	GO:0035639
jg7599	GO:0015036
jg28172	GO:0003723
jg13574	GO:0003883
jg29977	GO:0001883
jg29977	GO:0016301
jg29977	GO:0016773
jg29977	GO:0017076
jg29977	GO:0032549
jg29977	GO:0032555
jg29977	GO:0035639
jg27755	GO:0001883
jg27755	GO:0016301
jg27755	GO:0016773
jg27755	GO:0016775
jg27755	GO:0016876
jg27755	GO:0017076
jg27755	GO:0032549
jg27755	GO:0032555
jg27755	GO:0035639
jg17470	GO:0001883
jg17470	GO:0015075
jg17470	GO:0016681
jg17470	GO:0017076
jg17470	GO:0032549
jg17470	GO:0032555
jg17470	GO:0035639
jg17470	GO:0046872
jg17470	GO:0070011
jg4083	GO:0016861
jg28211	GO:0046872
jg28079	GO:0016682
jg28079	GO:0016716
jg28079	GO:0046872
jg28696	GO:0003677
jg28696	GO:0016779
jg29163	GO:0001883
jg29163	GO:0016301
jg29163	GO:0016773
jg29163	GO:0017076
jg29163	GO:0032549
jg29163	GO:0032555
jg29163	GO:0035639
jg4025	GO:0001883
jg4025	GO:0017076
jg4025	GO:0032549
jg4025	GO:0032555
jg4025	GO:0035639
jg28473	GO:0008194
jg28473	GO:0016758
jg11644	GO:0001883
jg11644	GO:0016818
jg11644	GO:0017076
jg11644	GO:0019003
jg11644	GO:0032549
jg11644	GO:0032555
jg11644	GO:0035639
jg27937	GO:0003723
jg27937	GO:0043022
jg27937	GO:0043023
jg28375	GO:0001883
jg28375	GO:0017076
jg28375	GO:0032549
jg28375	GO:0032555
jg28375	GO:0035639
jg27682	GO:0016616
jg27682	GO:0046872
jg27682	GO:0051287
jg28359	GO:0016763
jg26784	GO:0020037
jg26784	GO:0046872
jg27949	GO:0008168
jg27949	GO:0046872
jg12171	GO:0001883
jg12171	GO:0008236
jg12171	GO:0017076
jg12171	GO:0032549
jg12171	GO:0032555
jg12171	GO:0035639
jg12171	GO:0070011
jg28645	GO:0004553
jg3861	GO:0001883
jg3861	GO:0016818
jg3861	GO:0017076
jg3861	GO:0032549
jg3861	GO:0032555
jg3861	GO:0035639
jg35504	GO:0015075
jg27586	GO:0004553
jg15440	GO:0004518
jg15440	GO:0051539
jg13289	GO:0001883
jg13289	GO:0016876
jg13289	GO:0017076
jg13289	GO:0032549
jg13289	GO:0032555
jg13289	GO:0035639
jg13289	GO:0052689
jg28376	GO:0003723
jg17498	GO:0003723
jg17498	GO:0008483
jg17498	GO:0016779
jg17498	GO:0046872
jg28115	GO:0016620
jg36374	GO:0001883
jg36374	GO:0016301
jg36374	GO:0016773
jg36374	GO:0017076
jg36374	GO:0032549
jg36374	GO:0032555
jg36374	GO:0035639
jg19430	GO:0016616
jg19430	GO:0016836
jg19430	GO:0016857
jg28509	GO:0001883
jg28509	GO:0016301
jg28509	GO:0016773
jg28509	GO:0017076
jg28509	GO:0032549
jg28509	GO:0032555
jg28509	GO:0035639
jg28293	GO:0042578
jg5931	GO:0016301
jg5931	GO:0016773
jg5931	GO:0016779
jg5931	GO:0042578
jg28519	GO:0010329
jg28519	GO:0080161
jg35623	GO:0001883
jg35623	GO:0017076
jg35623	GO:0032549
jg35623	GO:0032555
jg35623	GO:0035639
jg20142	GO:0016863
jg28257	GO:0003677
jg13841	GO:0001883
jg13841	GO:0003677
jg13841	GO:0017076
jg13841	GO:0032549
jg13841	GO:0032555
jg13841	GO:0035639
jg13841	GO:0046872
jg27981	GO:0003677
jg28071	GO:0015075
jg28071	GO:0015399
jg28071	GO:0015631
jg28071	GO:0016818
jg28071	GO:0016820
jg27991	GO:0003677
jg27991	GO:0046872
jg27991	GO:0070011
jg11629	GO:0004553
jg27745	GO:0016620
jg27745	GO:0046872
jg27745	GO:0051287
jg13113	GO:0001883
jg13113	GO:0017076
jg13113	GO:0032549
jg13113	GO:0032555
jg13113	GO:0035639
jg13113	GO:0046872
jg4190	GO:0003723
jg31422	GO:0004518
jg31422	GO:0008168
jg5424	GO:0003723
jg28106	GO:0001883
jg28106	GO:0016301
jg28106	GO:0016773
jg28106	GO:0016775
jg28106	GO:0017076
jg28106	GO:0032549
jg28106	GO:0032555
jg28106	GO:0035639
jg16970	GO:0016747
jg28364	GO:0042578
jg28364	GO:0046872
jg24346	GO:0001883
jg24346	GO:0004659
jg24346	GO:0016301
jg24346	GO:0016818
jg24346	GO:0017076
jg24346	GO:0032549
jg24346	GO:0032555
jg24346	GO:0035639
jg24346	GO:0046872
jg24346	GO:0052381
jg16948	GO:0009973
jg16948	GO:0016671
jg16948	GO:0046872
jg16948	GO:0051539
jg28770	GO:0001883
jg28770	GO:0003723
jg28770	GO:0016818
jg28770	GO:0017076
jg28770	GO:0032549
jg28770	GO:0032555
jg28770	GO:0035639
jg6542	GO:0016653
jg21379	GO:0003677
jg21379	GO:0016002
jg21379	GO:0016673
jg21379	GO:0020037
jg21379	GO:0046872
jg21379	GO:0051539
jg28049	GO:0003723
jg28633	GO:0003723
jg28633	GO:0015075
jg28633	GO:0015267
jg28633	GO:0016779
jg28633	GO:0022838
jg28480	GO:0001883
jg28480	GO:0017076
jg28480	GO:0032549
jg28480	GO:0032555
jg28480	GO:0035639
jg28661	GO:0003723
jg28661	GO:0042578
jg28661	GO:0046872
jg28691	GO:0001883
jg28691	GO:0016301
jg28691	GO:0016773
jg28691	GO:0017076
jg28691	GO:0032549
jg28691	GO:0032555
jg28691	GO:0035639
jg27744	GO:0001883
jg27744	GO:0016818
jg27744	GO:0017076
jg27744	GO:0032549
jg27744	GO:0032555
jg27744	GO:0035639
jg27744	GO:0046872
jg28148	GO:0000822
jg27702	GO:0004518
jg1132	GO:0046872
jg7491	GO:0015036
jg7491	GO:0016671
jg28460	GO:0003677
jg28460	GO:0046872
jg28490	GO:0070011
jg16620	GO:0003755
jg11490	GO:0001883
jg11490	GO:0016818
jg11490	GO:0017076
jg11490	GO:0032549
jg11490	GO:0032555
jg11490	GO:0035639
jg28153	GO:0004553
jg28396	GO:0015036
jg28396	GO:0016671
jg28010	GO:0015075
jg28010	GO:0015399
jg28010	GO:0016818
jg28010	GO:0016820
jg7561	GO:0003677
jg28000	GO:0070011
jg5418	GO:0001883
jg5418	GO:0016301
jg5418	GO:0016773
jg5418	GO:0017076
jg5418	GO:0032549
jg5418	GO:0032555
jg5418	GO:0035639
jg27594	GO:0003677
jg27594	GO:0003906
jg27594	GO:0016799
jg27594	GO:0046872
jg28482	GO:0001883
jg28482	GO:0003677
jg28482	GO:0016301
jg28482	GO:0017076
jg28482	GO:0032549
jg28482	GO:0032555
jg28482	GO:0035639
jg22003	GO:0003677
jg27718	GO:0001883
jg27718	GO:0017076
jg27718	GO:0032549
jg27718	GO:0032555
jg27718	GO:0035639
jg27718	GO:0046872
jg16792	GO:0001883
jg16792	GO:0016301
jg16792	GO:0016773
jg16792	GO:0017076
jg16792	GO:0032549
jg16792	GO:0032555
jg16792	GO:0035639
jg16792	GO:0046872
jg28018	GO:0004553
jg36802	GO:0003677
jg16662	GO:0003723
jg13466	GO:0003677
jg13466	GO:0005048
jg13466	GO:0046872
jg9209	GO:0001067
jg9209	GO:0001169
jg9209	GO:0001186
jg9209	GO:0003677
jg9209	GO:0046872
jg11306	GO:0003677
jg27761	GO:0046872
jg23458	GO:0003723
jg23458	GO:0004518
jg35299	GO:0001883
jg35299	GO:0016876
jg35299	GO:0017076
jg35299	GO:0032549
jg35299	GO:0032555
jg35299	GO:0035639
jg28434	GO:0001883
jg28434	GO:0016878
jg28434	GO:0017076
jg28434	GO:0032549
jg28434	GO:0032555
jg28434	GO:0035639
jg1736	GO:0001883
jg1736	GO:0016616
jg1736	GO:0017076
jg1736	GO:0031406
jg1736	GO:0032549
jg1736	GO:0032555
jg1736	GO:0035639
jg1736	GO:0051287
jg28355	GO:0016301
jg27781	GO:0016616
jg27781	GO:0051287
jg17916	GO:0042578
jg28140	GO:0016836
jg35506	GO:0004553
jg35506	GO:0046872
jg28625	GO:0008194
jg28625	GO:0016758
jg28610	GO:0016646
jg28651	GO:0042578
jg18440	GO:0001067
jg18440	GO:0003677
jg27775	GO:0003723
jg20690	GO:0001883
jg20690	GO:0015075
jg20690	GO:0015399
jg20690	GO:0016818
jg20690	GO:0016820
jg20690	GO:0017076
jg20690	GO:0032549
jg20690	GO:0032555
jg20690	GO:0035639
jg20690	GO:0046872
jg15128	GO:0070011
jg27717	GO:0001883
jg27717	GO:0017076
jg27717	GO:0032549
jg27717	GO:0032555
jg27717	GO:0035639
jg27717	GO:0046872
jg14858	GO:0001883
jg14858	GO:0003723
jg14858	GO:0008236
jg14858	GO:0016818
jg14858	GO:0017076
jg14858	GO:0032549
jg14858	GO:0032555
jg14858	GO:0035639
jg14858	GO:0070011
jg28017	GO:0008168
jg16730	GO:0016301
jg28190	GO:0004392
jg28190	GO:0016702
jg28190	GO:0046872
jg28190	GO:0071614
jg27537	GO:0016747
jg27537	GO:0016790
jg27537	GO:0044620
jg28409	GO:0003677
jg28409	GO:0003755
jg28409	GO:0004518
jg28409	GO:0016838
jg28409	GO:0046872
jg28158	GO:0001883
jg28158	GO:0017076
jg28158	GO:0032549
jg28158	GO:0032555
jg28158	GO:0035639
jg29183	GO:0003995
jg29183	GO:0016634
jg29183	GO:0050660
jg34907	GO:0003677
jg20961	GO:0003723
jg27754	GO:0001883
jg27754	GO:0017076
jg27754	GO:0032549
jg27754	GO:0032555
jg27754	GO:0035639
jg2199	GO:0003677
jg2199	GO:0046872
jg35440	GO:0016616
jg35440	GO:0051287
jg28453	GO:0016758
jg27759	GO:0016653
jg27759	GO:0046872
jg28467	GO:0003677
jg29447	GO:0046872
jg29447	GO:0070011
jg28613	GO:0003723
jg15430	GO:0004518
jg15430	GO:0042578
jg27544	GO:0008168
jg27544	GO:0016301
jg27544	GO:0070011
jg28041	GO:0001883
jg28041	GO:0016301
jg28041	GO:0016773
jg28041	GO:0017076
jg28041	GO:0032549
jg28041	GO:0032555
jg28041	GO:0035639
jg27830	GO:0008168
jg28694	GO:0003723
jg32967	GO:0016779
jg32967	GO:0043022
jg28536	GO:0003677
jg28536	GO:0004553
jg28630	GO:0003677
jg3513	GO:0016841
jg3513	GO:0020037
jg3513	GO:0046872
jg12843	GO:0045485
jg31838	GO:0003677
jg28084	GO:0046872
jg37054	GO:0016811
jg27921	GO:0070011
jg4247	GO:0003677
jg23118	GO:0003677
jg23118	GO:0008168
jg28162	GO:0003755
jg14392	GO:0003723
jg14392	GO:0046872
jg27955	GO:0001883
jg27955	GO:0017076
jg27955	GO:0032549
jg27955	GO:0032555
jg27955	GO:0035639
jg27955	GO:0046872
jg7455	GO:0001883
jg7455	GO:0017076
jg7455	GO:0032549
jg7455	GO:0032555
jg7455	GO:0035639
jg682	GO:0046872
jg28523	GO:0016779
jg801	GO:0001883
jg801	GO:0016301
jg801	GO:0016773
jg801	GO:0017076
jg801	GO:0032549
jg801	GO:0032555
jg801	GO:0035639
jg35946	GO:0003677
jg8184	GO:0001883
jg8184	GO:0004478
jg8184	GO:0017076
jg8184	GO:0032549
jg8184	GO:0032555
jg8184	GO:0035639
jg8184	GO:0046872
jg28150	GO:0003723
jg27769	GO:0052689
jg35760	GO:0004842
jg35760	GO:0016881
jg35760	GO:0046872
jg33547	GO:0008395
jg33547	GO:0016712
jg33547	GO:0016713
jg33547	GO:0020037
jg33547	GO:0046872
jg25373	GO:0001883
jg25373	GO:0016818
jg25373	GO:0017076
jg25373	GO:0032549
jg25373	GO:0032555
jg25373	GO:0035639
jg35679	GO:0001883
jg35679	GO:0016301
jg35679	GO:0016773
jg35679	GO:0017076
jg35679	GO:0032549
jg35679	GO:0032555
jg35679	GO:0035639
jg17431	GO:0016616
jg17431	GO:0050661
jg25072	GO:0008194
jg25072	GO:0016758
jg6412	GO:0016831
jg27884	GO:0004842
jg27884	GO:0016881
jg34492	GO:0001883
jg34492	GO:0008236
jg34492	GO:0017076
jg34492	GO:0032549
jg34492	GO:0032555
jg34492	GO:0035639
jg34492	GO:0070011
jg12029	GO:0001883
jg12029	GO:0009882
jg12029	GO:0016301
jg12029	GO:0016773
jg12029	GO:0016775
jg12029	GO:0017076
jg12029	GO:0032549
jg12029	GO:0032555
jg12029	GO:0035639
jg15764	GO:0004659
jg15764	GO:0046872
jg27882	GO:0008395
jg27882	GO:0016709
jg27882	GO:0016712
jg27882	GO:0020037
jg27882	GO:0042578
jg27882	GO:0046872
jg27882	GO:0080014
jg27762	GO:0001883
jg27762	GO:0016301
jg27762	GO:0016773
jg27762	GO:0017076
jg27762	GO:0032549
jg27762	GO:0032555
jg27762	GO:0035639
jg28658	GO:0004553
jg32940	GO:0046872
jg8978	GO:0003723
jg8978	GO:0004518
jg31555	GO:0008168
jg16547	GO:0003723
jg16547	GO:0070011
jg28579	GO:0008146
jg28579	GO:0046507
jg28579	GO:0046872
jg3868	GO:0016832
jg28461	GO:0046872
jg16983	GO:0004553
jg28433	GO:0008194
jg28433	GO:0016758
jg20376	GO:0003723
jg17322	GO:0016639
jg17322	GO:0016838
jg17322	GO:0016843
jg17322	GO:0051287
jg1258	GO:0046872
jg28255	GO:0001883
jg28255	GO:0016298
jg28255	GO:0016301
jg28255	GO:0017076
jg28255	GO:0019210
jg28255	GO:0019887
jg28255	GO:0032549
jg28255	GO:0032555
jg28255	GO:0035639
jg28255	GO:0052689
jg35535	GO:0004553
jg35535	GO:0046872
jg22735	GO:0001671
jg22735	GO:0003677
jg22735	GO:0060590
jg28082	GO:0046872
jg27593	GO:0016620
jg27593	GO:0016861
jg27593	GO:0046872
jg27593	GO:0050661
jg27593	GO:0051287
jg27593	GO:0070011
jg35716	GO:0003677
jg36398	GO:0015291
jg20901	GO:0016747
jg27782	GO:0001883
jg27782	GO:0016779
jg27782	GO:0017076
jg27782	GO:0032549
jg27782	GO:0032555
jg27782	GO:0035639
jg27862	GO:0016641
jg27862	GO:0046872
jg9629	GO:0016842
jg3227	GO:0008236
jg3227	GO:0070011
jg28286	GO:0003677
jg36021	GO:0003723
jg36021	GO:0016301
jg28410	GO:0008168
jg26979	GO:0001883
jg26979	GO:0003677
jg26979	GO:0003723
jg26979	GO:0015075
jg26979	GO:0016301
jg26979	GO:0016773
jg26979	GO:0016779
jg26979	GO:0016818
jg26979	GO:0017076
jg26979	GO:0032549
jg26979	GO:0032555
jg26979	GO:0035639
jg26979	GO:0043531
jg26979	GO:0046872
jg28586	GO:0046872
jg29206	GO:0001883
jg29206	GO:0016301
jg29206	GO:0016773
jg29206	GO:0017076
jg29206	GO:0032549
jg29206	GO:0032555
jg29206	GO:0035639
jg16460	GO:0001883
jg16460	GO:0005548
jg16460	GO:0015075
jg16460	GO:0015399
jg16460	GO:0016818
jg16460	GO:0016820
jg16460	GO:0017076
jg16460	GO:0032549
jg16460	GO:0032555
jg16460	GO:0035639
jg16460	GO:0046872
jg23569	GO:0003677
jg28668	GO:0004842
jg28668	GO:0016881
jg36091	GO:0003677
jg9481	GO:0003677
jg20291	GO:0001883
jg20291	GO:0003723
jg20291	GO:0016818
jg20291	GO:0017076
jg20291	GO:0032549
jg20291	GO:0032555
jg20291	GO:0035639
jg28596	GO:0016301
jg28377	GO:0003677
jg12284	GO:0003677
jg12284	GO:0003723
jg8740	GO:0001883
jg8740	GO:0016818
jg8740	GO:0017076
jg8740	GO:0032549
jg8740	GO:0032555
jg8740	GO:0035639
jg28634	GO:0005315
jg28634	GO:0005342
jg28634	GO:0015075
jg28634	GO:0015152
jg28634	GO:0015291
jg28634	GO:0051119
jg28634	GO:0071917
jg7637	GO:0008320
jg7637	GO:0015399
jg7637	GO:0022884
jg36726	GO:0046872
jg28426	GO:0001883
jg28426	GO:0004075
jg28426	GO:0016421
jg28426	GO:0017076
jg28426	GO:0032549
jg28426	GO:0032555
jg28426	GO:0035639
jg28426	GO:0046872
jg13420	GO:0016301
jg13420	GO:0016776
jg27646	GO:0016758
jg27858	GO:0046872
jg28469	GO:0016779
jg28031	GO:0004553
jg28057	GO:0046872
jg28648	GO:0008194
jg28648	GO:0016758
jg28721	GO:0020037
jg28721	GO:0046872
jg13804	GO:0003677
jg13804	GO:0003723
jg13804	GO:0046872
jg13804	GO:0070011
jg2111	GO:0001883
jg2111	GO:0016818
jg2111	GO:0017076
jg2111	GO:0032549
jg2111	GO:0032555
jg2111	GO:0035639
jg27582	GO:0016857
jg17437	GO:0016831
jg17437	GO:0046872
jg28464	GO:0016876
jg28464	GO:0052689
jg3981	GO:0001883
jg3981	GO:0016301
jg3981	GO:0016773
jg3981	GO:0016780
jg3981	GO:0016831
jg3981	GO:0017076
jg3981	GO:0019199
jg3981	GO:0032549
jg3981	GO:0032555
jg3981	GO:0035639
jg3981	GO:0042803
jg35958	GO:0003883
jg22625	GO:0003723
jg22625	GO:0008194
jg22625	GO:0008483
jg22625	GO:0016758
jg6208	GO:0001883
jg6208	GO:0003723
jg6208	GO:0003755
jg6208	GO:0004518
jg6208	GO:0017076
jg6208	GO:0032549
jg6208	GO:0032555
jg6208	GO:0035639
jg6208	GO:0046872
jg28246	GO:0003677
jg28246	GO:0016779
jg28246	GO:0046872
jg28524	GO:0046872
jg28570	GO:0001883
jg28570	GO:0016818
jg28570	GO:0017076
jg28570	GO:0032549
jg28570	GO:0032555
jg28570	GO:0035639
jg3932	GO:0004553
jg28245	GO:0008641
jg28604	GO:0015157
jg28604	GO:0051119
jg27695	GO:0016668
jg27695	GO:0046872
jg22029	GO:0016298
jg22029	GO:0046872
jg22029	GO:0051537
jg22029	GO:0052689
jg7109	GO:0001883
jg7109	GO:0017076
jg7109	GO:0032549
jg7109	GO:0032555
jg7109	GO:0043531
jg28484	GO:0003677
jg28484	GO:0003723
jg7289	GO:0003723
jg7289	GO:0003755
jg7289	GO:0016779
jg7289	GO:0046872
jg27547	GO:0016773
jg28441	GO:0001883
jg28441	GO:0016301
jg28441	GO:0016773
jg28441	GO:0017076
jg28441	GO:0032549
jg28441	GO:0032555
jg28441	GO:0035639
jg12457	GO:0015036
jg12457	GO:0016298
jg28631	GO:0046872
jg5345	GO:0016747
jg28693	GO:0003723
jg34908	GO:0003723
jg33931	GO:0001883
jg33931	GO:0016301
jg33931	GO:0016773
jg33931	GO:0017076
jg33931	GO:0032549
jg33931	GO:0032555
jg33931	GO:0035639
jg27655	GO:0003954
jg27655	GO:0016301
jg27655	GO:0016655
jg27655	GO:0016773
jg27655	GO:0031406
jg27655	GO:0044620
jg27655	GO:0046872
jg27679	GO:0015075
jg27897	GO:0001883
jg27897	GO:0016818
jg27897	GO:0017076
jg27897	GO:0032549
jg27897	GO:0032555
jg27897	GO:0035639
jg27548	GO:0001883
jg27548	GO:0016301
jg27548	GO:0016773
jg27548	GO:0017076
jg27548	GO:0032549
jg27548	GO:0032555
jg27548	GO:0035639
jg27552	GO:0015075
jg27552	GO:0015157
jg27552	GO:0015291
jg27552	GO:0051119
jg12866	GO:0001883
jg12866	GO:0003677
jg12866	GO:0003723
jg12866	GO:0016301
jg12866	GO:0016773
jg12866	GO:0016779
jg12866	GO:0017076
jg12866	GO:0020037
jg12866	GO:0032549
jg12866	GO:0032555
jg12866	GO:0035639
jg12866	GO:0046872
jg17224	GO:0016823
jg28274	GO:0005096
jg28274	GO:0030695
jg27804	GO:0001883
jg27804	GO:0003677
jg27804	GO:0015631
jg27804	GO:0016620
jg27804	GO:0016842
jg27804	GO:0016861
jg27804	GO:0016876
jg27804	GO:0017076
jg27804	GO:0032549
jg27804	GO:0032555
jg27804	GO:0035605
jg27804	GO:0035639
jg27804	GO:0046872
jg27804	GO:0050661
jg27804	GO:0051287
jg27804	GO:0070011
jg37126	GO:0004842
jg37126	GO:0016881
jg37126	GO:0046872
jg17413	GO:0015631
jg17413	GO:0070011
jg9442	GO:0008194
jg9442	GO:0016758
jg9442	GO:0046872
jg8103	GO:0001883
jg8103	GO:0016301
jg8103	GO:0016763
jg8103	GO:0016773
jg8103	GO:0017076
jg8103	GO:0032549
jg8103	GO:0032555
jg8103	GO:0035639
jg27560	GO:0070011
jg30960	GO:0042578
jg30960	GO:0046872
jg547	GO:0004659
jg27887	GO:0020037
jg27887	GO:0046872
jg28067	GO:0008236
jg28067	GO:0070011
jg31402	GO:0015075
jg31402	GO:0015267
jg31402	GO:0022838
jg36158	GO:0008168
jg28417	GO:0004842
jg28417	GO:0016881
jg10844	GO:0001883
jg10844	GO:0003723
jg10844	GO:0016779
jg10844	GO:0017076
jg10844	GO:0032549
jg10844	GO:0032555
jg10844	GO:0035639
jg18396	GO:0015075
jg28171	GO:0016836
jg28171	GO:0046872
jg11632	GO:0001883
jg11632	GO:0016836
jg11632	GO:0017076
jg11632	GO:0032549
jg11632	GO:0032555
jg11632	GO:0035639
jg5780	GO:0016818
jg13101	GO:0001883
jg13101	GO:0004842
jg13101	GO:0016881
jg13101	GO:0017076
jg13101	GO:0032549
jg13101	GO:0032555
jg13101	GO:0035639
jg264	GO:0003677
jg6193	GO:0046872
jg27773	GO:0003723
jg28200	GO:0001883
jg28200	GO:0016818
jg28200	GO:0017076
jg28200	GO:0032549
jg28200	GO:0032555
jg28200	GO:0035639
jg27806	GO:0003677
jg27806	GO:0004518
jg27806	GO:0016779
jg18762	GO:0001883
jg18762	GO:0004329
jg18762	GO:0017076
jg18762	GO:0032549
jg18762	GO:0032555
jg18762	GO:0035639
jg18762	GO:0046872
jg30155	GO:0001883
jg30155	GO:0015075
jg30155	GO:0015399
jg30155	GO:0016779
jg30155	GO:0016818
jg30155	GO:0016820
jg30155	GO:0017076
jg30155	GO:0032549
jg30155	GO:0032555
jg30155	GO:0035639
jg30155	GO:0046872
jg12338	GO:0003677
jg13886	GO:0051020
jg27705	GO:0016298
jg27705	GO:0042578
